polarity,confidence,joy,text,extraversion,isIronic,sadness,agreeableness,isSubjective,conscientiousness,isAgreement,anger,surprise,fear,openness,class
N,94,0.04231107234954834,"@XxMIKExFAILZxX Damn thanks tho! ;-;",0.5701511969505731,False,0.06095006316900253,0.5820467974010266,True,0.4250037152876799,False,0.03796400874853134,0.8016443848609924,0.057130515575408936,0.5770023882946121,Human
NONE,100,0.16652590036392212,"@TheVampsCon same",0.47472389168658513,False,0.17414399981498718,0.5254869147350912,False,0.5049944143185671,True,0.1681857705116272,0.27037733793258667,0.22076696157455444,0.49422305766667146,Human
NONE,100,0.20683994889259338,"Down",0.48511072968022295,False,0.17207127809524536,0.37606831914500183,False,0.5143584996119314,True,0.18440577387809753,0.204897940158844,0.23178505897521973,0.45327796835765655,Human
NEU,94,0.05020662769675255,"When playing Pandemic all words are famous last words.I hate this game.",0.4872134529938132,False,0.37431028485298157,0.49226543621013036,True,0.4889262243248951,False,0.38570326566696167,0.01281179953366518,0.1769680380821228,0.4860864451555448,Human
NONE,100,0.018753478303551674,"Ummmmm. What type of game are you trying to play here @Spotify? #Hamlet #Shakespeare #AppreciateTheReference http://t.co/uLUI1iJIpx",0.4508300474134542,False,0.36569744348526,0.4661773511192254,False,0.46460153556418143,True,0.21897298097610474,0.014003933407366276,0.3825721740722656,0.5550414788945813,Human
P,100,0.3016105592250824,"RT @rabon1992: Last night was good with @SarahMoler @DeonButler23 @AC_2_Cold1991 @Pyfer75 @cowboyforever_M @Ashie_Paige !!!",0.4554000072560068,False,0.28181105852127075,0.5364763867436793,True,0.5234201392908207,True,0.0688190832734108,0.27933135628700256,0.06842794269323349,0.49511341597432273,Human
N,100,0.18839532136917114,"RT @joshu: tryin to cut out a fractal on my cnc mill but it's taking infinity long time.",0.4262615093740367,False,0.2405899614095688,0.46949683103645057,False,0.5098651582482217,True,0.21013781428337097,0.0657009705901146,0.2951759099960327,0.5381934055101091,Human
N+,100,0.2552376091480255,"RT @Heelai_Noor: @GulwaliP: @kwakily @Gharghasht @HTasalla #Afghans coming together to speak up for the victim of pak ISI terrorism. http:…",0.43993771404533066,False,0.3468347191810608,0.4427660954625983,False,0.5020187743778887,True,0.07634609192609787,0.15455394983291626,0.16702759265899658,0.5651915686152804,Human
P,100,0.7011834383010864,"Happy 21st Birthday to @che15faye! Hope you have a great day Chels!",0.5629065180734053,False,0.018713071942329407,0.6755569985038354,True,0.4726166845053092,True,0.011272655799984932,0.19835692644119263,0.07047390192747116,0.49135196598890785,Human
N+,100,0.03660586476325989,"@gordonguthrie @digitalWestie hate speech is a crime",0.4905085634377044,False,0.13242056965827942,0.48783215984963524,True,0.49366525329392535,True,0.22245439887046814,0.029365364462137222,0.579153835773468,0.5640234576764508,Human
N,100,0.085169218480587,"Turns out they didn't put Jamies booking in the students system. 75mins late. All sorted.",0.5033092786700039,False,0.25504156947135925,0.4375774666928408,True,0.4454130119290845,True,0.25039589405059814,0.34428054094314575,0.06511279195547104,0.5213052694485565,Human
NONE,100,0.03679903596639633,"Just posted a photo https://t.co/j43qx69KOa",0.494564124335677,False,0.29202547669410706,0.6177099927475577,False,0.4990018671271445,True,0.08383481949567795,0.00287328427657485,0.5844674110412598,0.4844890612865162,Human
NONE,100,0.27471235394477844,"@RayneHall @AngoraShade Had a leopard gecko named Skull for 15 years. My son got it in 1st grade. Guess who fed it crickets &amp; mealworms?",0.41475446598004484,False,0.202966570854187,0.4722952675401118,False,0.49076372898858167,True,0.0973023772239685,0.2740122079849243,0.1510065495967865,0.5345279301438375,Human
NONE,100,0.12417967617511749,"RT @WlSDOMTEETH: I lived in his balls for a really long time ",0.5594657366558657,False,0.3864824175834656,0.5532828130220112,False,0.4951080645637951,True,0.22012761235237122,0.177528515458107,0.09168174862861633,0.47709036541876393,Human
P+,100,0.7425175905227661,"@issyxwx whooooo *A* looks so great!!",0.464336549831649,False,0.016602052375674248,0.5493591976793188,False,0.5026735841542824,True,0.008835175074636936,0.20947667956352234,0.022568440064787865,0.47511040189555875,Human
P,100,0.2021818608045578,"@iBigBang: 141203 MAMA 2014 FANTASTIC BABY - GD X TAEYANG 20141203 @MAMA 2014 http://t.co/gIj0lS6evA",0.47282588709208934,False,0.35712534189224243,0.6374912999178233,True,0.5448673644970203,True,0.08051635324954987,0.008686251938343048,0.3514901399612427,0.5026666318701806,Human
NONE,100,0.4408763647079468,"Zen and the Art of Mushroom Foraging by @bransonbranson",0.41760544087422097,False,0.14704325795173645,0.6389556061803249,False,0.4077382669195362,True,0.09418858587741852,0.14148712158203125,0.1764046549797058,0.7901187177016356,Human
P,100,0.04955320805311203,"@niamh98l I still have a lot to learn but thanks haha",0.6570267571231068,False,0.30709028244018555,0.6959945988236812,False,0.44792314781539744,True,0.14492610096931458,0.43009984493255615,0.0683305412530899,0.4824745978150412,Human
N,94,0.31655383110046387,"@heyimjingle HAHAHAHAHHAHAHAHAHAHHAHAHAHAHAHHAHAHAHHAHAHA FUCK YOU TAAS KA? THANK YOU LORD PREHA RAMI. TAAS RA GANI KA GAMAY HAHAHAHAHHA",0.4850795412972823,False,0.33681172132492065,0.512280858399575,True,0.5116419501003178,False,0.17401675879955292,0.02819216065108776,0.14442552626132965,0.4729252028688091,Human
NONE,100,0.015651453286409378,"why is the jimmy neutron theme song stuck in my head",0.5147583658917475,False,0.11375877261161804,0.5121654909953736,False,0.4801126112198008,True,0.8010812997817993,0.0023478716611862183,0.06716062128543854,0.49880194051243426,Human
NONE,100,0.0352104976773262,"RT @watermelaniee: How to pick up girls 101 http://t.co/dflravumBk",0.4499214564339589,False,0.5251667499542236,0.4541611007431096,False,0.5282146971801231,True,0.2621747851371765,0.003663100302219391,0.17378485202789307,0.48327218567099517,Human
N,92,0.05668070912361145,"RT @DjKaitlin71: If I was born on the 4th you don't even know how many opportunities I would take to say I'm so flattered that America ce…",0.6059184218362226,False,0.5186115503311157,0.5274018017869246,False,0.4886368790577198,True,0.08191392570734024,0.24809038639068604,0.09470342844724655,0.4443378309223138,Human
NONE,100,0.2518656849861145,"I'm about to open a message that might change my life ",0.6118479633735399,False,0.10286842286586761,0.67490486826813,False,0.4227054372601125,True,0.07845776528120041,0.17770595848560333,0.38910213112831116,0.5181169766131962,Human
NONE,100,0.016343027353286743,"When was the last time you hugged someone? — today http://t.co/fye6yKNZGH",0.3400291922991559,False,0.6275522708892822,0.7470581006062657,False,0.5675829863068701,True,0.1264287233352661,0.006841604597866535,0.22283434867858887,0.30389202964083056,Human
N,100,0.013118786737322807,"RT @Iostmysoul: What ever girl wants to hear when they're getting jealous http://t.co/Xly0aUwmQQ",0.4785165029057002,False,0.4572630822658539,0.545440756960919,False,0.5112146122017126,True,0.31624776124954224,0.0038996762596070766,0.2094707190990448,0.5092312256309474,Human
N,100,0.22428974509239197,"Either way it will be a blowout. @ParksKMBZ",0.4770347329519563,False,0.2193051278591156,0.41152739315702197,False,0.49549003305106326,True,0.11184762418270111,0.15508289635181427,0.28947460651397705,0.4868805152233515,Human
N,100,0.7670163512229919,"Drive in movies tonight with cause I'm a beast bf!!!",0.5904347512681605,False,0.048766590654850006,0.7693005225114654,True,0.5095882018407186,True,0.030003203079104424,0.10262694209814072,0.05158689618110657,0.35223568989851767,Human
NONE,100,0.08433780074119568,"@bbcnews How can it be?",0.47491621440750065,False,0.12103112041950226,0.4684295267389531,False,0.4845045698785234,True,0.18043307960033417,0.2932085394859314,0.3209894299507141,0.519596292036716,Human
P,100,0.1847502738237381,"RT @pourmecoffee: We are all out of justice can I interest you in the promise of a national conversation? It's our most popular item.",0.5379733698347868,False,0.4460594952106476,0.5778798628271671,True,0.47676704841098566,True,0.1297374665737152,0.1604638695716858,0.0789889395236969,0.5472258407378865,Human
NONE,100,0.05460658296942711,"RT @abpnewstv: Newly wedded Kunal and Soha #reveal their after #marriage #experience with ABP NewsWATCH:http://t.co/yHJbU8dUZb http://t.c…",0.43658120248277305,False,0.5232312083244324,0.4765303040805615,False,0.5299954503432088,True,0.11131620407104492,0.015031415037810802,0.295814573764801,0.4950562955063079,Human
NONE,100,0.15812432765960693,"it's been a year",0.5442334719128529,False,0.17481239140033722,0.5024589226956953,False,0.4937762114508399,True,0.06693276017904282,0.5093997716903687,0.09073072671890259,0.44530447175569615,Human
P,100,0.6707279682159424,"RT @Show1DUpdates: Retweet for a solo dm with Zayn! He's online right now :)",0.51934369363017,False,0.03445970639586449,0.6341921357732069,True,0.4643671776371441,True,0.012496348470449448,0.20800548791885376,0.07431045174598694,0.5199213420676294,Human
NONE,100,0.09249292314052582,"@DuckCrispin the ducks are everywhere",0.4599010535215928,False,0.26884257793426514,0.4384563021492539,False,0.5197068014364132,True,0.43075406551361084,0.061698004603385925,0.1462123841047287,0.4794299596938017,Human
P+,100,0.6213012933731079,"@KateOrjis go glorious day!",0.4981743698402987,False,0.04528798907995224,0.6241091437507092,False,0.4904834073165367,True,0.031257763504981995,0.22754725813865662,0.07460567355155945,0.4688768581809284,Human
NONE,100,0.2027418166399002,"@isijoe that is boss to have yo",0.5271788385965056,False,0.2777257561683655,0.5376874877695451,False,0.46696072405782235,True,0.1299886554479599,0.10053226351737976,0.2890114486217499,0.4785166510911746,Human
P,100,0.07535254955291748,"Photo: › Cherry Darling http://t.co/k0KkWVi",0.6071851559109608,False,0.42336326837539673,0.6612331009747688,True,0.5448556826717552,True,0.11437439918518066,0.004986603744328022,0.3819231688976288,0.32936281411447255,Human
N+,100,0.0728660523891449,"I look like trash 24/7",0.6398978566719314,False,0.4800909757614136,0.5261969921881692,True,0.4352722140564315,True,0.32495465874671936,0.055861227214336395,0.06622709333896637,0.4355567103234406,Human
P,100,0.0716455727815628,"RT @Dory: ZAC EFRONS BROTHER IS 15 RT TO SAVE A LIFE http://t.co/Mqw79kPfTe",0.4587009235963983,False,0.5643270015716553,0.4985154736460301,False,0.5414426799478201,True,0.1704016774892807,0.018480248749256134,0.17514550685882568,0.5036804467161125,Human
N,100,0.08256696164608002,"@AhmedSiwi nope. This one's hollow.",0.4862745530524497,False,0.2633320689201355,0.4961839250305243,True,0.5064168702596906,True,0.3102071285247803,0.22301921248435974,0.12087458372116089,0.48389241043652326,Human
NONE,100,0.34677910804748535,"RT @vicegandalines: ANG ESTUDYANTENG TAMAD CLASS SUSPENSION ANG HANGAD.",0.4620292664316121,False,0.2026168704032898,0.6011274140328169,False,0.46776991889373154,True,0.18398705124855042,0.07844001799821854,0.18817690014839172,0.8116371338821461,Human
P,100,0.2090378850698471,"help",0.7444416408316564,False,0.16369101405143738,0.511580887593721,False,0.4358506699403127,True,0.18833839893341064,0.19481614232063293,0.24411657452583313,0.4516660844054177,Human
N,100,0.05591128394007683,"RT @zjm_galaxy: This hurt ",0.4429921831114817,False,0.40533024072647095,0.5027796249640615,False,0.5305771841399971,True,0.13359664380550385,0.18367043137550354,0.22149141132831573,0.5315712851898692,Human
NONE,100,0.0796811655163765,"RT @jesskdubose: All I'm saying is that when Lil Wayne does A Mill I'll probably become a different person @pardusc",0.49912389456215556,False,0.2610291838645935,0.5652568403043243,False,0.50886428630215,True,0.08039183914661407,0.5311030745506287,0.04779476299881935,0.49854766654076976,Human
NONE,100,0.13987118005752563,"RT @iamlolopedro: Minsan alam mo naman talaga yung sagot. Nahihiya ka lang magtaas ng kamay.Sige ka Sayang Grade. ",0.3597517723249177,False,0.4699746370315552,0.6391189602906243,False,0.437972453305091,True,0.09310834109783173,0.06330976635217667,0.233736053109169,0.7839243778280007,Human
NONE,100,0.19287709891796112,"This has been a long game.",0.4219572978504634,False,0.19922856986522675,0.4739281367837337,False,0.5039909194255697,True,0.2712017297744751,0.10854830592870712,0.2281443029642105,0.48376691731337074,Human
N+,100,0.18828783929347992,"Anarchy for social good is in hiding in NZ. We now have anarchic breaches of social codes by those with selfish agendas",0.5538501229326604,False,0.3323410153388977,0.4210724757428755,True,0.5918624493582495,True,0.2649051249027252,0.11936673521995544,0.09509927779436111,0.4814125383011648,Human
P,100,0.7171566486358643,"@jliebman Hi #wine friend! Look forward to tweeting with you!",0.6222933804837324,False,0.07315128296613693,0.7318567225807591,False,0.4690958903781299,True,0.039766423404216766,0.11022214591503143,0.05970350652933121,0.4479535397525145,Human
N,100,0.21426862478256226,"Summoners War ",0.5933053297764165,False,0.14828798174858093,0.4520094922760076,False,0.2839873777381305,True,0.16736304759979248,0.22906506061553955,0.2410152554512024,0.6093101131024761,Human
NONE,100,0.00671469047665596,"@decryption I have someone who uses my gmail too. You would think they would wonder why they aren’t getting the emails. Heh",0.4238083857600972,False,0.1951315701007843,0.4637573528708073,True,0.494492364340815,True,0.578808069229126,0.15354539453983307,0.06580033898353577,0.5115162785922255,Human
NONE,100,0.04408387094736099,"【釣果報告】本日、タナゴさん10匹・クチボソさん8匹・コブナちゃん1匹＋金魚ちゃん2匹でした #fishing @ 新井薬師公園 ひょうたん池 https://t.co/585OgfWIZY",0.3796018551466829,False,0.4599979519844055,0.4216832680660381,False,0.5159452725415942,True,0.11413678526878357,0.006793460808694363,0.374987930059433,0.5162403112817033,Human
NONE,100,0.2034773826599121,"@STAAAAPw うぇーい！ #antifa",0.47064963033643825,False,0.15066787600517273,0.4694585303465525,False,0.532558491860313,True,0.11788694560527802,0.22591407597064972,0.3020537495613098,0.46581117544218753,Human
N,100,0.01966051012277603,"Cough cough highkey cough",0.5376964845394684,False,0.17100107669830322,0.6613303433384811,False,0.4040801014708376,True,0.7321653366088867,0.012543038465082645,0.06463003903627396,0.4557458017474022,Human
N,100,0.05520828068256378,"RT @TheUnRealTimes: BREAKING: Modi and Obama likely to take a motorbike ride Jai-Veeru style later on in the day #NamastePOTUS http://t.co/…",0.3932915286997617,False,0.564774751663208,0.4365947544574737,False,0.4870704069904897,True,0.12951911985874176,0.006238623522222042,0.24425926804542542,0.5310670268312793,Human
P,100,0.20592841506004333,"One. More. Chance! for a #freebooks copy of The Duel for Consuelo! Enter at the lovely site: http://t.co/kT44dvT4zm",0.5254112671492464,False,0.31460610032081604,0.6491300934239437,True,0.4888326124898319,True,0.10430367290973663,0.018766477704048157,0.3563953638076782,0.48617422747834826,Human
P,100,0.032797425985336304,"Facebook rolls out video calls on Messenger: Facebook on Monday began rolling out video calling on its Messeng... http://t.co/h5tQAzEJnj",0.5373115135451495,False,0.42995503544807434,0.5806267941207215,False,0.4830413803286936,True,0.3208821415901184,0.01728207617998123,0.1990833431482315,0.48469916626671755,Human
N,100,0.03811247646808624,"And to think i was gonna rush and do my mixtape for this yr. Ppl wont have listened. Hardest of hardest. Tyler still hadda drop his album",0.5303651629868201,False,0.546149730682373,0.46566898885526153,True,0.4113830266327693,True,0.13599658012390137,0.1811438798904419,0.09859740734100342,0.5174953764844163,Human
NONE,100,0.2034773826599121,"@melodyJIKT48 うぇーい！！ #deai",0.47064963033643825,False,0.15066787600517273,0.4694585303465525,False,0.532558491860313,True,0.11788694560527802,0.22591407597064972,0.3020537495613098,0.46581117544218753,Human
NONE,100,0.05238213390111923,"@DiploBR: when @MAJORLAZER's album come out http://t.co/6Vuxu0XVwd",0.4547889028060235,False,0.43926140666007996,0.5249293655679936,False,0.48592278087276153,True,0.10094600915908813,0.006108143366873264,0.401302307844162,0.5086531377284326,Human
NONE,100,0.07618299126625061,"@skoskie @JKDesignICT @westbrid did you see the beaver dangle my mom got me?",0.5344754121566223,False,0.2840816378593445,0.5083390087412114,False,0.4769541535569334,True,0.10233399271965027,0.41179871559143066,0.12560264766216278,0.5112159023775118,Human
NEU,94,0.20921188592910767,"@meta_Lloyd Ruh roh. You're in for a bad time! :P",0.5468137577428656,False,0.09544940292835236,0.601167811636339,True,0.5162140596872088,False,0.06447162479162216,0.3881167769432068,0.24275030195713043,0.4002720167703717,Human
P,94,0.19267404079437256,"@sweetbabyrae Thank you! Everyone here has bronchitis so I'm trying my best to combat that. ",0.5391069168256502,False,0.2763936519622803,0.695055457583645,True,0.5191450300572932,False,0.3139686584472656,0.06193506717681885,0.15502861142158508,0.4490467036995932,Human
NONE,100,0.2987983226776123,"Season 3 ",0.6536348080736096,False,0.15655185282230377,0.48804799192830134,False,0.4260794421037038,True,0.15065786242485046,0.16993241012096405,0.22405953705310822,0.382387872054198,Human
NONE,100,0.3442610502243042,"@dumbaesthetics PUT IT IN**",0.4964832921149367,False,0.14011913537979126,0.5262793997923533,False,0.4432511363906421,True,0.10170837491750717,0.2873276472091675,0.12658371031284332,0.5009249897203712,Human
NONE,100,0.1288265585899353,"RT @ThiefMason: @L7Billion Billion I will literally send a banana to your house",0.5365084561250978,False,0.3487858176231384,0.47610322843518166,False,0.504571917413295,True,0.3066391944885254,0.0961177796125412,0.11963062733411789,0.5600377945142372,Human
NONE,100,0.10968486219644547,"Fed up with the bs",0.40052976295099424,False,0.14724460244178772,0.3565922468377832,False,0.6213037755297518,True,0.6158356070518494,0.040819890797138214,0.08641503751277924,0.5165516408247368,Human
P+,100,0.4916429817676544,"@charliesheen you're fanfuckintabulous! love you!!",0.5508352571119697,False,0.03957454487681389,0.6438584955115065,True,0.48687578104008206,True,0.0610390268266201,0.3649689555168152,0.042774468660354614,0.46450169008468906,Human
P,100,0.35334718227386475,"Lets get this win @warriors !",0.5323444546784385,False,0.02973072975873947,0.5643282679089328,False,0.4892426451732373,True,0.03946078196167946,0.03441818058490753,0.5430431365966797,0.5002636864920643,Human
P,100,0.4907175302505493,"RT @QuotesHive_: Good or bad just smile. You have a lot to be thankful for.",0.5137594834727757,False,0.15256591141223907,0.6456669851353294,True,0.5330049255113491,True,0.015924520790576935,0.2681606411933899,0.07263141125440598,0.4465123871776545,Human
NONE,100,0.014162774197757244,"Why she look like woman shrek http://t.co/3pOZ1veo1u",0.48582625742686003,False,0.5817880630493164,0.5291353537325273,False,0.49729593046780296,True,0.2198486030101776,0.0027068594936281443,0.18149365484714508,0.4709956439856056,Human
N,100,0.17106962203979492,"another one bites the dusttt.",0.4971054509534675,False,0.2100573480129242,0.5409653584162393,False,0.5226638063617136,True,0.43399882316589355,0.06393122673034668,0.12094296514987946,0.4292665029240545,Human
P,100,0.10061835497617722,"@vintagegalholly I hope he lets his last year be about America let them campaign.  Economy is slated to contract this yr",0.48877545686091406,False,0.05741913989186287,0.40245431452466734,True,0.49310887133938147,True,0.022171270102262497,0.0063924966380000114,0.8133986592292786,0.5811607308476885,Human
NONE,100,0.0861383005976677,"http://t.co/fambmjKn4z",0.4146899659249742,False,0.5325706005096436,0.4335603353224302,False,0.47899884122541586,True,0.160054013133049,0.01218691561371088,0.20905014872550964,0.5529091806612282,Human
N+,100,0.04519270360469818,"RT @AmberKTVU: Richmond police are looking for a man who's kidnapped and attacked 3 women. Top News Videos http://t.co/zsHFjF6s",0.49042017429561946,False,0.5338754653930664,0.46336388901660314,False,0.5199025684389575,True,0.07979010045528412,0.0047556497156620026,0.3363860845565796,0.5556349002312277,Human
NONE,100,0.08190140128135681,"She said that they'll be huge ",0.6060710928197635,False,0.1378929764032364,0.5631586710611979,False,0.43594223877479293,True,0.03220809996128082,0.6215028762817383,0.1264946162700653,0.4355268751349405,Human
P,100,0.024678513407707214,"I wish all of my sneezing only took place in the shower",0.5408232227220373,False,0.43015924096107483,0.5815286950061196,False,0.5156677015896501,True,0.4793075919151306,0.01608937978744507,0.049765221774578094,0.4285629486369195,Human
N,91,0.0500543974339962,"RT @HDofBearfaced: lil niggas green sayin they gone knock me down i dont gota break a sweat my lil niggas ready to move jus let me kno",0.632514826322006,False,0.7568458318710327,0.6181271923215765,False,0.4176804464438866,False,0.07664717733860016,0.04946344345808029,0.06698915362358093,0.5059473096767318,Human
N,100,0.0859999731183052,"I feel bad",0.6306944027290506,False,0.27258819341659546,0.6032982364035487,True,0.4251985087476927,True,0.12209728360176086,0.16601897776126862,0.35329556465148926,0.46927288926650423,Human
P,100,0.3245881199836731,"@c0lacunt @LanaDelRey Jaime started to have a thing for lizards",0.48654013872146606,False,0.1518440991640091,0.4478314942435214,False,0.48891270160675043,True,0.1447087824344635,0.1830093264579773,0.1958497166633606,0.4318398674514806,Human
P+,100,0.13681022822856903,"RT @EllenPompeo: I can think of a thousand reasons why I love this show and I'm so glad I never walked away",0.5483227809101849,False,0.5941742658615112,0.60294070578458,True,0.478028901349539,True,0.14540885388851166,0.028849458321928978,0.09475722163915634,0.47156374866717327,Human
N,100,0.002272426849231124,"This bitch is so stupid!she's being so annoying about getting finessed the fuck out like this guy just pulled a fat ass check in her face um",0.6254037191807214,False,0.06485772132873535,0.5687946279843648,True,0.47178983996654383,True,0.9121770262718201,0.011096229776740074,0.009596636518836021,0.4494615247316449,Human
NONE,100,0.30562952160835266,"RT @FinePickUpLine: Baby are you a tower? Cause Eiffel for you.",0.5023641227665594,False,0.27320560812950134,0.5193990050700672,False,0.5353388320440533,True,0.1486378014087677,0.14964736998081207,0.12287971377372742,0.45078986716047614,Human
P+,100,0.26686036586761475,"@Peyton__lara89 @_AlecWilliams I love dee",0.5376299187793571,False,0.2701237201690674,0.6390718336690936,True,0.4815386379587239,True,0.13616178929805756,0.19084039330482483,0.1360137164592743,0.47122922344742535,Human
NONE,100,0.42984509468078613,"Dota 2 #TheInternational &gt; #OlympicGames",0.4384826737440239,False,0.1391836702823639,0.4290918571907177,False,0.490971845799479,True,0.06832645833492279,0.1889442801475525,0.1737004667520523,0.4482551991382492,Human
N+,100,0.029080789536237717,"RT @GotNoChilI: When you and your goat bout to have a turnt ass night https://t.co/5YYqVTarK0",0.48753068482471723,False,0.6015779972076416,0.5285645435776626,True,0.5263083169515106,True,0.1371450126171112,0.012071868404746056,0.22012433409690857,0.49318554830328326,Human
NONE,100,0.10911045968532562,"@GreenCody34 or we could just get a really long limo. ",0.4318026564383911,False,0.19646695256233215,0.4335789199461016,False,0.5117663066277558,True,0.2091587632894516,0.3132941424846649,0.1719697117805481,0.46933943534565853,Human
P,100,0.06948665529489517,"@robynhbuan we're okay but still got paranoia ofc i mean how about aftershocks?",0.6271113801305577,False,0.1873760223388672,0.5066115709773281,False,0.4382354045051268,True,0.1352340579032898,0.06978358328342438,0.5381197333335876,0.5127814523527555,Human
NONE,100,0.07320505380630493,"RT @normanifeels_: 100 rts? #FifthHarmony #TheyreTheOne @RadioDisney http://t.co/mrQtUFkfNd",0.3945462713807317,False,0.5220728516578674,0.3967612108640503,False,0.551403613268644,True,0.09667150676250458,0.04464505612850189,0.26340556144714355,0.5031363326255406,Human
P,100,0.08536506444215775,"@OhHeyItsRei say what like what",0.6128974622589046,False,0.10976380109786987,0.5114494792202062,True,0.44794670843529977,True,0.15682640671730042,0.44354963302612305,0.2044951319694519,0.5544704276824665,Human
NONE,100,0.17671078443527222,"It's a lil nipply outside",0.537791268805326,False,0.11412472277879715,0.5466715756215547,False,0.483631563597712,True,0.08131963759660721,0.5545080900192261,0.07333682477474213,0.46777739313161254,Human
NONE,100,0.2651331424713135,"RT @jnb91213: @iAmSixFoJoe #nowfollowing ",0.42221283053947706,False,0.19222021102905273,0.43386602192594287,False,0.5586500904340854,True,0.09727789461612701,0.2674846053123474,0.17788417637348175,0.5003347809069624,Human
NONE,100,0.009143911302089691,"Iono why my neighbors got a piano if they don't know how to play it.",0.4309491755093558,False,0.1514347493648529,0.46691014421613586,False,0.5138559242089589,True,0.7053488492965698,0.015270326286554337,0.11880214512348175,0.4788380708092841,Human
NONE,100,0.03256458044052124,"RT @memedeportes: Carletto que pareces nuevo  http://t.co/aSAHaSDLKn http://t.co/1C8qFiq4VV",0.4480809536525759,False,0.5289816856384277,0.47473908620968186,False,0.4926054128285112,True,0.13194555044174194,0.005231798160821199,0.3012763559818268,0.5231946121866458,Human
P,100,0.42170536518096924,"RT @Lordrich6: Midnight screening for Diego Martin Central candidate... commencing in minutes #PNM",0.49929326343334335,False,0.13569790124893188,0.5357165404579095,False,0.5214405234517723,True,0.025694118812680244,0.1090347170829773,0.3078678250312805,0.4843086697787881,Human
NEU,94,0.11151193082332611,"Chilly today but warmer weather will return. Watch @CBS6Nick on our livestream here: http://t.co/EwE6wDuR5v http://t.co/pYpPIe6v9y",0.45117849894499373,False,0.4482799470424652,0.553967922925949,True,0.5167149575962418,False,0.07671418786048889,0.004638987127691507,0.3588549792766571,0.4565213815631153,Human
P+,100,0.475641667842865,"YEEEESSSSSS I love BLEEPDIFREAK ",0.6667937931873031,False,0.10065151751041412,0.5739196371613886,True,0.4389125002526689,True,0.07813780009746552,0.22607696056365967,0.1194920539855957,0.428857511449083,Human
NONE,100,0.051874637603759766,"me in my writing room singing a song for you …Before the Sunhttp://t.co/jCMAR2J2cu",0.5445473086783441,False,0.4260256290435791,0.6921184826315494,False,0.44994138523764987,True,0.28014153242111206,0.01893584057688713,0.22302240133285522,0.49444392880546706,Human
NONE,100,0.08882454037666321,"I guess we going to zacatecas instead ",0.5331948950129041,False,0.2036319077014923,0.40813701822046644,False,0.48260782230859517,True,0.0626600906252861,0.5415468215942383,0.10333666205406189,0.4312041240317799,Human
N,100,0.04139257222414017,"RT @xoxo_makenzi: It's a shame don't even know your worth.",0.47197775088124355,False,0.6801296472549438,0.5505645003235129,True,0.49042463782189905,True,0.161269411444664,0.04073992371559143,0.07646843045949936,0.5294043499732685,Human
P+,100,0.0375979021191597,"@ruchahasabnis @rahuljagdale @JagdaleGroup amizra edit... ♥♡□□□ http://t.co/HDKsusY6U3",0.42983021776554947,False,0.37220239639282227,0.4460576824974596,False,0.4849363712743781,True,0.13036741316318512,0.006176447961479425,0.45365583896636963,0.5369836119847877,Human
NONE,100,0.044433917850255966,"#5YearsSinceNiallsAudition aw it seems like not that long ago",0.5137129120402417,False,0.26618456840515137,0.5196430881818135,True,0.49593341316299877,True,0.2630402743816376,0.2816634178161621,0.1446777880191803,0.4590912979339884,Human
N,100,0.21233931183815002,"RT @WellingtonMayor: @WgtnPhoenixFC @TroyHammo 2-2 and Yellow Fever at fever pitch!",0.49419675060247975,False,0.13770845532417297,0.5588890256588919,False,0.5043218516070267,True,0.06162720173597336,0.021176112815737724,0.5671489238739014,0.4678643109085403,Human
NEU,94,0.15422599017620087,"RT @tbogg: Dear Sony Hackers:Adam Sandler movies.Do something about them.Thank you.-Humanity",0.4926157017885629,False,0.41337084770202637,0.5742145525781731,True,0.4898258204432739,False,0.25476160645484924,0.06110817566514015,0.11653338372707367,0.5051362492213738,Human
NONE,100,0.16889047622680664,"@vfl_sarah @rapawnish1133 @_krissy98 ",0.4467342960632454,False,0.2752256691455841,0.5420974822420823,False,0.43796482956272426,True,0.10985139012336731,0.28142133355140686,0.16461113095283508,0.6000279179800336,Human
NONE,100,0.38950008153915405,"@kayivergara Maka-addict the song! Hehehehe. Told Panggoy to download it for tomorrow.",0.49321860302302795,False,0.11157836019992828,0.600854334078337,False,0.4678450894766841,True,0.0862841084599495,0.16594256460666656,0.24669486284255981,0.5091061625525215,Human
NONE,100,0.12508846819400787,"@jonfisher Where are you now - geographically?",0.48876122221098106,False,0.20126111805438995,0.45482908895141194,False,0.5016351828629944,True,0.21251949667930603,0.12073296308517456,0.3403979539871216,0.5088306038736182,Human
NONE,100,0.2842741012573242,"Get Him to The Greek makes me laugh so hard evrtym",0.572094033835298,False,0.3723452091217041,0.49268911491360573,False,0.45034942270695477,True,0.19486145675182343,0.013082637451589108,0.13543657958507538,0.46006224757042996,Human
NONE,100,0.05062241852283478,"#WeWantZaynAndSrkSelfie http://t.co/B2uyGgHkoC",0.4054259205773726,False,0.4032365083694458,0.4496208110399413,False,0.5213344497927304,True,0.1656264364719391,0.00887721125036478,0.37163734436035156,0.49942405675059165,Human
P+,100,0.2557651698589325,"@TravisCedeno it could be a once in a lifetime thing. I'd love to do it",0.4732480263811047,False,0.2986517548561096,0.4743463663678419,True,0.4727081485178279,True,0.16485905647277832,0.19716957211494446,0.08355437219142914,0.5421564097159377,Human
