@relation trainAll

@attribute adventurer numeric
@attribute advocate numeric
@attribute agreeableness numeric
@attribute anger numeric
@attribute architect numeric
@attribute campaigner numeric
@attribute commander numeric
@attribute confidence numeric
@attribute conscientiousness numeric
@attribute consul numeric
@attribute debater numeric
@attribute defender numeric
@attribute entertainer numeric
@attribute entrepreneur numeric
@attribute executive numeric
@attribute extraversion numeric
@attribute fear numeric
@attribute hashtags numeric
@attribute isAgreement {True,False}
@attribute isIronic {False,True}
@attribute isRetweet {False,True}
@attribute isSubjective {True,False}
@attribute joy numeric
@attribute links numeric
@attribute logician numeric
@attribute logistician numeric
@attribute mediator numeric
@attribute mentions numeric
@attribute openness numeric
@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute protagonist numeric
@attribute sadness numeric
@attribute surprise numeric
@attribute text string
@attribute topic {nostalgia,psychology,cricket,music,personal_care_and_beauty,philosophy,astronomy,history,biology,entertainment_news,math,drugs,energy,business,tattoo,hunting,scuba,comics,soccer,writing,television,aviation,boxing,weight_training,health,art,islam,running,programming,bicycling,science,design,wedding,parenting,gender_issues,judaism,gardening,tennis,jobs,architecture,wrestling,education,christianity,skateboarding,climbing,weather,surfing,school,cars,gaming,archery,ultimate,swimming,buddhism,poetry,rugby,wine,nfl,anime,fashion,comedy,guns,books,religion,individualist_politics,hockey,medicine,technology,poker,investment,personal,romance,yoga,singing,golf,startups_and_entrepreneurship,environmental,atheism,general_food,nba,travel,beer,pets,film,relationships,fiction,baseball,electronics,military,lgbt,realestate,fitness,conspiracy,vegetarian,nutrition,dieting,DIY,economic_discussion,sports,photography,personalfinance,fishing,sailing,vegan,left_politics,anthropology,crafts,news,right_politics}
@attribute virtuoso numeric
@attribute words numeric
@attribute class {Bot,Human}

@data
0.028687,0.074341,0.430316,0.258939,0.11455,0.070831,0.09925,92,0.466854,0.022603,0.109142,0.026087,0.024855,0.038299,0.034828,0.483799,0.345556,0,True,False,False,False,0.058408,0,0.125967,0.040197,0.08175,1,0.667325,P,0.064411,0.216512,0.120585,'@chrizzyjordvn If opportunity doesn\'t knock build a door. - Milton Berle',cricket,0.044203,10,Bot
0.056664,0.074462,0.596561,0.134856,0.04627,0.117208,0.06019,100,0.427454,0.060917,0.072831,0.046829,0.073712,0.045803,0.037853,0.575494,0.280962,0,True,False,False,False,0.20259,0,0.055988,0.029099,0.090101,1,0.590324,NONE,0.096864,0.136551,0.245041,'@BigGhostLtd ahh',cricket,0.03521,2,Bot
0.080859,0.047916,0.527263,0.045311,0.039862,0.059936,0.045454,100,0.494337,0.084052,0.049862,0.073711,0.092202,0.076704,0.069924,0.521892,0.049466,0,True,False,False,True,0.306419,0,0.043728,0.061322,0.052562,1,0.435066,P+,0.054638,0.049344,0.549459,'@PatDhat you\'re awesome',cricket,0.067268,3,Bot
0.056464,0.048361,0.528883,0.244086,0.041963,0.088573,0.06516,100,0.460308,0.074335,0.076855,0.047872,0.087677,0.076077,0.0645,0.579052,0.198331,0,True,False,False,False,0.130288,0,0.049495,0.041538,0.057041,1,0.510882,NONE,0.075095,0.377994,0.049301,'@_FlyBoiErrey Please follow me',cricket,0.048994,4,Bot
0.056736,0.132678,0.638003,0.10515,0.069382,0.047113,0.052789,100,0.577867,0.092496,0.024637,0.121569,0.043168,0.022574,0.048369,0.461375,0.089705,0,True,False,False,False,0.269042,0,0.03238,0.063572,0.061921,1,0.46856,NONE,0.100948,0.093334,0.442769,'@OnlyMe_Brianna !',business,0.029669,1,Bot
0.066855,0.04926,0.643748,0.409845,0.023059,0.083365,0.043771,100,0.488519,0.142351,0.039023,0.07499,0.126908,0.059405,0.066634,0.613931,0.117401,0,True,False,False,False,0.039286,0,0.020557,0.035102,0.043917,0,0.42133,NONE,0.093509,0.37551,0.057958,'why am I awake and why am I in my feelings',cricket,0.031294,11,Bot
0.028874,0.094691,0.444129,0.33732,0.139643,0.052352,0.102208,92,0.526276,0.027978,0.077205,0.038225,0.021133,0.031166,0.041259,0.445165,0.180342,0,True,False,False,False,0.058448,0,0.105482,0.056371,0.071527,0,0.623773,P,0.069307,0.391142,0.032748,'If we do not plant knowledge when young it will give us no shade when we are old. - Lord Chesterfield',gardening,0.042581,20,Bot
0.069747,0.078783,0.494642,0.146109,0.079846,0.051599,0.053733,100,0.509305,0.048227,0.052295,0.071664,0.046936,0.04757,0.048878,0.439306,0.293118,0,True,False,True,False,0.031363,2,0.07771,0.072632,0.076675,3,0.516697,NONE,0.053017,0.520804,0.008607,'RT @NylonMag: How @itsmeleighton is putting @gossipgirl behind her: http://t.co/agh8YPSG9r http://t.co/5NXd14sX41',tennis,0.070688,11,Bot
0.016457,0.072799,0.419438,0.291083,0.128038,0.070676,0.142266,100,0.489497,0.020928,0.124305,0.018835,0.018286,0.032161,0.036808,0.515033,0.184396,0,True,False,False,False,0.066421,0,0.111873,0.033127,0.063608,1,0.685384,NONE,0.080889,0.226144,0.231956,'@Cimot_Kepo The question isn\'t who is going to let me; it\'s who is going to stop me. - Ayn Rand',judaism,0.028944,19,Bot
0.064732,0.034692,0.459123,0.253813,0.040555,0.075307,0.055157,100,0.441766,0.055162,0.088033,0.040558,0.08804,0.102919,0.064484,0.552857,0.202481,0,True,False,False,False,0.065118,0,0.064727,0.047412,0.055369,0,0.503092,P,0.047183,0.390918,0.087671,'what i would give to be in portugal right now',soccer,0.075671,10,Bot
0.054869,0.078892,0.499211,0.118606,0.080639,0.069962,0.067544,100,0.479122,0.043409,0.071512,0.051825,0.045959,0.046977,0.044371,0.481997,0.166845,0,True,False,False,True,0.209689,0,0.085376,0.052973,0.083526,1,0.574803,P,0.066081,0.12553,0.37933,'@heyshaf NICE',art,0.056085,2,Bot
0.05276,0.060125,0.423624,0.108037,0.089891,0.040292,0.069606,100,0.543865,0.047206,0.060239,0.060964,0.040854,0.061079,0.070576,0.439268,0.574405,1,True,False,False,False,0.186185,0,0.077794,0.091145,0.052034,0,0.487486,NONE,0.046557,0.109084,0.022289,'Just got the email back regarding job #2...',jobs,0.078879,8,Bot
0.028491,0.056397,0.504871,0.130265,0.06216,0.068264,0.11658,100,0.540379,0.082794,0.075239,0.044145,0.053434,0.058894,0.091254,0.58302,0.053112,1,True,False,False,True,0.170542,0,0.040117,0.048656,0.036398,0,0.506063,P,0.105772,0.375861,0.27022,'Good ting Rap Genius doh cover soca music cuz dey woulda have a hard time decipherin this song #BMT',music,0.031402,19,Bot
0.050743,0.059208,0.523015,0.11836,0.054178,0.088456,0.073736,100,0.465413,0.062913,0.080941,0.046226,0.06906,0.063193,0.057568,0.559692,0.103871,0,True,False,False,True,0.26519,0,0.059472,0.042299,0.064994,0,0.546229,P+,0.080582,0.335286,0.177294,'Believe deep down in your heart that you\'re destined to do great things. - Joe Paterno',biology,0.046432,15,Bot
0.070931,0.046654,0.435012,0.125297,0.060816,0.06432,0.050085,100,0.440678,0.034895,0.083845,0.042371,0.058416,0.076149,0.045488,0.47711,0.186146,0,True,False,False,False,0.214697,0,0.101809,0.055234,0.0781,1,0.551646,NONE,0.038422,0.141542,0.332317,'@NeikoDeBarge awsome',hunting,0.092464,2,Bot
0.080859,0.047916,0.527263,0.045311,0.039862,0.059936,0.045454,100,0.494337,0.084052,0.049862,0.073711,0.092202,0.076704,0.069924,0.521892,0.049466,0,True,False,False,True,0.306419,0,0.043728,0.061322,0.052562,1,0.435066,P+,0.054638,0.049344,0.549459,'@WichoBeatz you\'re awesome',cricket,0.067268,3,Bot
0.080326,0.03519,0.434145,0.186567,0.045629,0.035957,0.041936,100,0.527903,0.066402,0.046624,0.072249,0.073825,0.095726,0.086101,0.465126,0.222378,0,True,False,False,False,0.212486,0,0.05073,0.093683,0.039123,0,0.390752,NONE,0.032342,0.159222,0.219347,FALAR,business,0.104156,1,Bot
0.03999,0.061495,0.449209,0.128045,0.084125,0.063094,0.091903,100,0.50453,0.046516,0.086313,0.04258,0.043687,0.059764,0.063634,0.50705,0.173757,0,True,False,False,False,0.346732,0,0.079009,0.058249,0.057755,1,0.554681,P+,0.06718,0.300427,0.051039,'@Under_5ft You must take action now that will move you towards your goals. Develop a sense of urgency in your life. - Les Brown',soccer,0.054706,23,Bot
0.099986,0.060743,0.538027,0.082494,0.046309,0.062385,0.036686,100,0.4676,0.061098,0.047561,0.077124,0.07921,0.060387,0.04658,0.47767,0.251253,0,True,False,False,False,0.205368,0,0.060036,0.058798,0.078749,1,0.481004,P,0.048121,0.209073,0.251811,'@Pyfbrown Faith is taking the first step even when you don\'t see the whole staircase. - Martin Luther King Jr.',architecture,0.076227,19,Bot
0.051976,0.012892,0.410713,0.164605,0.019143,0.036472,0.043623,100,0.514169,0.095404,0.054156,0.041867,0.11844,0.17587,0.141664,0.591009,0.225249,0,True,False,False,False,0.243679,0,0.023766,0.062167,0.016005,1,0.329786,NONE,0.029378,0.269021,0.097445,'@iamkmh_sc BI EKTIP PLS~',cricket,0.077178,4,Bot
0.055789,0.029761,0.628538,0.18794,0.014889,0.114383,0.044466,100,0.429065,0.12946,0.057226,0.04335,0.16661,0.083356,0.064769,0.683159,0.129182,0,True,False,False,True,0.258822,0,0.019162,0.021688,0.038301,0,0.451183,P,0.088878,0.280587,0.143469,'My best song for feb was definitely Nosa\'s always on my mind',music,0.027912,12,Bot
0.034292,0.089314,0.409296,0.383683,0.148257,0.047828,0.071332,100,0.48045,0.014824,0.079393,0.03081,0.016499,0.027388,0.024607,0.394217,0.209116,0,True,False,False,True,0.030386,0,0.16501,0.051143,0.099407,1,0.673949,N,0.042973,0.359455,0.01736,'@54j33dh4 Believe and act as if it were impossible to fail. - Charles F. Kettering',business,0.056923,14,Bot
0.025666,0.039614,0.625844,0.142407,0.022691,0.176572,0.084979,100,0.400102,0.080765,0.101139,0.021565,0.096123,0.055058,0.046261,0.721287,0.21716,0,True,False,False,False,0.192946,0,0.027005,0.012352,0.047147,1,0.605858,NONE,0.14836,0.164956,0.282531,'@5secs0fparam0re hi',cricket,0.014701,2,Bot
0.061431,0.08594,0.516501,0.115747,0.079613,0.067643,0.060044,100,0.481017,0.044395,0.062663,0.058864,0.046331,0.04292,0.041127,0.46842,0.133029,0,True,False,False,True,0.194196,0,0.083086,0.05453,0.089689,1,0.568225,P,0.064816,0.110647,0.446381,'@amirxkhld_ NICE',soccer,0.056909,2,Bot
0.047566,0.057062,0.459447,0.110758,0.070802,0.082427,0.074329,90,0.442421,0.03629,0.102276,0.034568,0.049935,0.061959,0.045029,0.519427,0.090573,0,True,False,False,True,0.093274,0,0.097424,0.042893,0.078516,0,0.60343,P+,0.059904,0.569433,0.135962,'Nothing is more expensive than a missed opportunity. - . Jackson Brown',business,0.05902,10,Bot
0.028072,0.087973,0.404395,0.133274,0.155847,0.047877,0.089962,97,0.502007,0.017188,0.084815,0.029776,0.016204,0.028707,0.030449,0.412615,0.088496,0,True,False,False,True,0.090524,0,0.14693,0.052748,0.08294,1,0.663317,N,0.050782,0.586446,0.101261,'@soal_KPOP He who is not courageous enough to take risks will accomplish nothing in life. - Muhammad Ali',health,0.04973,17,Bot
0.066014,0.075545,0.521623,0.34123,0.068127,0.055185,0.058285,100,0.52233,0.066146,0.049766,0.077315,0.056478,0.050932,0.059651,0.474243,0.313982,0,True,False,False,False,0.163456,0,0.058169,0.069723,0.064503,1,0.486626,NONE,0.064632,0.123362,0.05797,'@MOHANEDAHMED_ f4f please!',cricket,0.059532,3,Bot
0.10381,0.086348,0.70282,0.181408,0.026371,0.081276,0.026527,100,0.474089,0.111594,0.024822,0.110939,0.104423,0.031891,0.034082,0.536369,0.257547,0,True,False,False,True,0.247828,0,0.024676,0.033881,0.080799,1,0.45834,P,0.086858,0.273556,0.039661,'@LA_Promoter Ambition has one heel nailed in well though she stretch her fingers to touch the heavens. - Lao Tzu',wrestling,0.031704,19,Bot
0.058453,0.063818,0.381051,0.088829,0.115287,0.028499,0.05276,100,0.5426,0.027414,0.051484,0.059902,0.026751,0.048325,0.049523,0.36076,0.481914,0,True,False,True,False,0.022658,1,0.112497,0.108213,0.062274,1,0.511463,NONE,0.029206,0.401943,0.004656,'RT @AlAnba_News_KW: بالصور.. تعرف على أفخم الوحدات السكنية في الإمارات  http://t.co/313yVVF0qK',biology,0.105594,11,Bot
0.076854,0.096596,0.590958,0.156617,0.06063,0.058447,0.046671,100,0.520517,0.075261,0.036686,0.097773,0.059159,0.037132,0.047239,0.469752,0.165857,0,True,False,False,True,0.266823,0,0.047659,0.061369,0.07593,1,0.485133,P,0.074355,0.249047,0.161655,'@wesnakedd I began learning long ago that those who are happiest are those who do the most for others. - Booker T. Washington',education,0.048239,22,Bot
0.055792,0.061202,0.475765,0.132206,0.069753,0.064682,0.069227,94,0.490268,0.051998,0.073719,0.052392,0.055372,0.063108,0.059263,0.498841,0.510776,0,False,False,False,False,0.036944,0,0.074279,0.059713,0.065173,0,0.529939,P,0.060741,0.303463,0.016612,'When your going through a rough time and you are pushed down to your knees you are in the perfect position to pray...',christianity,0.063587,23,Bot
0.086533,0.070272,0.567066,0.608303,0.048097,0.063795,0.043017,92,0.492614,0.076246,0.043664,0.08525,0.077393,0.052971,0.052186,0.493993,0.109439,0,True,False,False,False,0.024347,0,0.048821,0.058349,0.071329,0,0.471177,N,0.06285,0.238512,0.019398,'I\'m on one of those moods where I really want to listen to music but I can\'t find the right song. Hhhh.',music,0.059227,22,Bot
0.072881,0.050879,0.500078,0.086515,0.047838,0.097046,0.046932,100,0.394407,0.036777,0.091245,0.037486,0.071501,0.067227,0.034578,0.526289,0.382837,0,True,False,False,False,0.135424,0,0.093006,0.035246,0.098918,1,0.596371,N,0.049916,0.382368,0.012856,'@victoriaxdelrio The less you open your heart to others the more your heart suffers. - Deepak Chopra',health,0.068524,16,Bot
0.054871,0.060564,0.45469,0.061606,0.077069,0.051724,0.069909,94,0.519405,0.052866,0.065821,0.05828,0.049774,0.063339,0.067274,0.47397,0.047605,0,False,False,True,False,0.053599,0,0.072562,0.074164,0.057021,1,0.501804,P,0.054937,0.169725,0.667466,'RT @marktonythought: This Guy Decided To Cheat On His Girlfriend. What She Did About It Is EPIC',business,0.069826,17,Bot
0.038091,0.127438,0.486948,0.026472,0.140557,0.055591,0.054915,100,0.459063,0.013329,0.061314,0.034116,0.014882,0.016414,0.014701,0.386656,0.050339,0,True,False,False,False,0.433559,0,0.156934,0.037628,0.142287,1,0.707751,NONE,0.04979,0.150501,0.339128,'@Danny_Peru Happiness is found in doing not merely possessing. - Napoleon Hill',philosophy,0.042012,11,Bot
0.077563,0.033837,0.517596,0.175647,0.029277,0.056124,0.042697,100,0.496136,0.099458,0.04856,0.068198,0.113115,0.097871,0.086054,0.554096,0.060637,0,True,False,False,False,0.317079,0,0.033298,0.059007,0.038484,0,0.393769,NONE,0.049348,0.201842,0.244796,'Man Cakes The Fuk Up',soccer,0.06711,5,Bot
0.066212,0.038188,0.393403,0.188528,0.061835,0.049943,0.052682,100,0.46986,0.036748,0.08087,0.043133,0.05641,0.091343,0.059504,0.466742,0.177076,0,True,False,False,False,0.151817,0,0.094922,0.069843,0.058621,1,0.508041,P,0.032535,0.205047,0.277532,'@Brad88ford Instinct is untaught ability. - Alexander Bain',cricket,0.107213,7,Bot
0.044208,0.047604,0.454865,0.198737,0.060826,0.087029,0.079827,100,0.440807,0.041649,0.111201,0.031735,0.058018,0.074132,0.053217,0.551457,0.30341,0,True,False,False,False,0.079567,0,0.084732,0.040549,0.066313,0,0.587285,N,0.062475,0.398848,0.019438,'I aim to high thus I get denied',cricket,0.056486,8,Bot
0.071205,0.049264,0.524472,0.679072,0.042164,0.077927,0.052871,100,0.461424,0.070782,0.066695,0.056447,0.089288,0.076418,0.060579,0.546051,0.035547,0,True,False,False,True,0.023174,0,0.053188,0.048311,0.062145,0,0.492495,N+,0.061775,0.179843,0.082364,'This Old Ass Song.',judaism,0.060942,4,Bot
0.055989,0.044509,0.499811,0.395887,0.044744,0.068368,0.066451,97,0.494917,0.080396,0.068729,0.054133,0.083152,0.083591,0.08082,0.557938,0.107684,0,True,False,False,True,0.043264,0,0.046278,0.054419,0.046034,0,0.466774,P,0.066102,0.386999,0.066166,'Where the hell is all the fun at and why am I not there',skateboarding,0.056284,14,Bot
0.067179,0.079149,0.459493,0.271336,0.095115,0.045185,0.052206,100,0.507021,0.035451,0.0543,0.064588,0.036872,0.04431,0.042602,0.406837,0.111574,0,True,False,False,False,0.126486,0,0.09893,0.077617,0.082323,1,0.540065,P+,0.043443,0.379459,0.111145,'@MlNlON Even a mistake may turn out to be the one thing necessary to a worthwhile achievement. - Henry Ford',math,0.08073,19,Bot
0.041173,0.11327,0.495243,0.030822,0.125848,0.043704,0.078976,100,0.560077,0.042024,0.048557,0.066965,0.025838,0.028707,0.046691,0.419735,0.149278,2,True,False,True,True,0.447661,0,0.077376,0.074402,0.069643,2,0.555718,N,0.071082,0.114283,0.257956,'RT @rioferdy5: BIG morning session done in the gym.. Now aboard flight to #Dublin to see you all later at @easons for my #2Sides book signi…',climbing,0.045745,26,Bot
0.037381,0.10005,0.52873,0.210076,0.0922,0.092797,0.079005,100,0.446914,0.029593,0.085516,0.034535,0.032032,0.029518,0.027271,0.502264,0.269702,0,True,False,False,False,0.047883,0,0.099798,0.031826,0.108295,1,0.67079,N,0.085732,0.380867,0.091473,'@weeshawnaMarie Strength lies in differences not in similarities. - Stephen Covey',philosophy,0.034448,10,Bot
0.09193,0.076707,0.444966,0.116062,0.093301,0.029951,0.031696,100,0.513307,0.027172,0.03643,0.079984,0.03123,0.037986,0.03305,0.341134,0.143583,0,True,False,True,False,0.289982,0,0.107237,0.097286,0.088165,1,0.508704,NONE,0.026059,0.252493,0.19788,'RT @Penampilanku: Jika anda mengingikan sesuatu yang belum anda miliki maka anda akan harus melakukan sesuatu yg belum pernah anda lakukan',business,0.111818,21,Bot
0.049966,0.055138,0.423311,0.238728,0.083023,0.044739,0.074584,100,0.534328,0.049699,0.067364,0.055322,0.044888,0.067588,0.074833,0.463658,0.217395,0,True,False,False,False,0.25377,0,0.074986,0.0833,0.049801,0,0.491174,NONE,0.049534,0.240413,0.049693,'Winter always turns into spring. - Nichiren',weather,0.075236,6,Bot
0.082642,0.053072,0.62727,0.249117,0.02603,0.102684,0.039078,100,0.433913,0.096267,0.050363,0.064124,0.124067,0.060851,0.047216,0.594385,0.151233,0,True,False,False,False,0.159983,0,0.033547,0.031451,0.068398,0,0.486345,NONE,0.079675,0.275958,0.163709,'i really like that studio song a lot.',music,0.040533,8,Bot
0.074616,0.065553,0.588442,0.170082,0.040778,0.093516,0.048707,100,0.448826,0.074621,0.058173,0.062475,0.089124,0.055441,0.046419,0.553188,0.195347,0,True,False,False,True,0.182301,0,0.048704,0.038863,0.078294,1,0.521442,P,0.078299,0.154217,0.298054,'@dalyjailene cool',surfing,0.046416,2,Bot
0.057321,0.066119,0.54778,0.012602,0.053168,0.078198,0.066345,100,0.489279,0.075468,0.062881,0.060479,0.071528,0.057518,0.060686,0.543497,0.021976,0,True,False,False,False,0.136335,0,0.050392,0.048633,0.062666,0,0.5107,P+,0.082506,0.055152,0.773935,'Doing your best is more important than being your best. - Shannon Miller',school,0.046093,12,Bot
0.159167,0.056987,0.530106,0.089302,0.041491,0.028075,0.016387,100,0.508356,0.050396,0.02044,0.127601,0.062863,0.045768,0.036692,0.367451,0.183105,0,True,False,False,False,0.208585,0,0.051755,0.092902,0.071085,0,0.394275,NONE,0.022507,0.084266,0.434742,'Listening to music til I k.o',nostalgia,0.115884,6,Bot
0.047741,0.039283,0.453395,0.504156,0.04957,0.0889,0.073324,100,0.432226,0.046157,0.112182,0.031204,0.070618,0.089111,0.058245,0.569455,0.128892,0,True,False,False,False,0.076283,0,0.07584,0.039376,0.0601,0,0.564133,P,0.058107,0.165259,0.125411,'Like if reading off power points is all they\'re going to do then I\'m 100\% qualified to be a teacher',education,0.060243,20,Bot
0.046352,0.059406,0.48437,0.12606,0.067132,0.065837,0.082425,100,0.508707,0.063051,0.074399,0.051353,0.056912,0.064313,0.071252,0.526976,0.163435,0,True,False,False,True,0.155701,0,0.060595,0.058032,0.053621,1,0.515284,NONE,0.072939,0.149269,0.405535,'@believfever wow',cricket,0.052381,2,Bot
0.025666,0.039614,0.625844,0.142407,0.022691,0.176572,0.084979,100,0.400102,0.080765,0.101139,0.021565,0.096123,0.055058,0.046261,0.721287,0.21716,0,True,False,False,False,0.192946,0,0.027005,0.012352,0.047147,1,0.605858,NONE,0.14836,0.164956,0.282531,'@Tyalll hi',cricket,0.014701,2,Bot
0.046352,0.059406,0.48437,0.12606,0.067132,0.065837,0.082425,100,0.508707,0.063051,0.074399,0.051353,0.056912,0.064313,0.071252,0.526976,0.163435,0,True,False,False,True,0.155701,0,0.060595,0.058032,0.053621,1,0.515284,NONE,0.072939,0.149269,0.405535,'@JustinC27 wow',cricket,0.052381,2,Bot
0.057681,0.071877,0.484799,0.12108,0.078731,0.056267,0.06668,100,0.51273,0.052852,0.061633,0.062404,0.048852,0.05351,0.057892,0.470838,0.302309,5,True,False,False,True,0.089372,1,0.072772,0.068355,0.066436,1,0.518956,P,0.060875,0.471135,0.016105,'FIND OUT ABOUT THE #SEXY #MONESHAJONES AKA @MO_BUDDA HERE==&gt; http://t.co/3BdoLSq80u #RAPPER #MODEL #BIGGBOYMANAGEMENT',cars,0.063181,13,Bot
0.047256,0.035437,0.554024,0.02909,0.027759,0.068624,0.064407,100,0.516465,0.131367,0.053756,0.056619,0.109644,0.085889,0.102906,0.618982,0.069754,2,True,False,False,True,0.755467,0,0.023169,0.044352,0.029577,0,0.405508,P+,0.082221,0.091631,0.054057,'#killzoneshadowfall is a gorgeous game worth 39.99 lol #ps4',gaming,0.037018,9,Bot
0.068722,0.073564,0.531833,0.103002,0.061229,0.086565,0.052811,100,0.43598,0.043445,0.07205,0.050371,0.059273,0.049335,0.036161,0.501943,0.114527,0,True,False,False,False,0.095374,0,0.083536,0.041925,0.100364,1,0.586454,NONE,0.06345,0.309575,0.377522,'@HellaDankRec You must not only aim right but draw the bow with all your might. - Henry David Thoreau',archery,0.057199,18,Bot
0.143543,0.026577,0.521679,0.292454,0.020387,0.01624,0.013009,100,0.565131,0.095646,0.012458,0.149894,0.091593,0.07026,0.073369,0.41035,0.044633,0,True,False,False,False,0.048572,0,0.019523,0.114982,0.025451,1,0.266188,N,0.016959,0.45801,0.156331,'@YongeGrove Anyone who angers you conquers you. - Elizabeth Kenny',business,0.11011,9,Bot
0.023455,0.02862,0.502917,0.505931,0.031468,0.06981,0.110332,97,0.536098,0.118207,0.076758,0.033714,0.082236,0.090421,0.129972,0.655704,0.049859,0,True,False,False,False,0.047477,0,0.021892,0.03707,0.019911,1,0.439106,P,0.100345,0.296719,0.100015,'@STAR_SO_SILLY People rarely succeed unless they have fun in what they are doing. - Dale Carnegie',business,0.025789,15,Bot
0.074002,0.061175,0.583077,0.06999,0.03922,0.086374,0.049368,92,0.462984,0.083045,0.055376,0.065974,0.09315,0.05972,0.053241,0.555573,0.09539,0,True,False,False,True,0.278826,0,0.043992,0.042297,0.068619,0,0.495779,P,0.077004,0.347084,0.20871,'Never has it felt so good to lie down',soccer,0.047443,9,Bot
0.055529,0.066866,0.480183,0.041777,0.07455,0.068155,0.068346,100,0.479284,0.045788,0.075986,0.049945,0.050907,0.056757,0.05105,0.491514,0.058419,0,True,False,False,True,0.334316,0,0.082885,0.055684,0.074342,1,0.556261,P,0.061301,0.153782,0.411706,'@nicholasjtait Give your dreams all you\'ve got and you\'ll be amazed at the energy that comes out of you. - William James',energy,0.061909,21,Bot
0.044168,0.07897,0.54156,0.179311,0.069305,0.058436,0.08243,100,0.551413,0.084436,0.051284,0.070992,0.052532,0.046103,0.074102,0.519819,0.366764,0,True,False,False,True,0.155172,0,0.043118,0.062304,0.049131,0,0.484641,P+,0.093925,0.23999,0.058764,'Remember happiness doesn\'t depend upon who you are or what you have; it depends solely on what you think. - Dale Carnegie',philosophy,0.038763,21,Bot
0.04889,0.020316,0.423859,0.027678,0.029128,0.049773,0.059893,100,0.503979,0.08437,0.071362,0.041033,0.100527,0.14413,0.120966,0.585258,0.55335,0,True,False,False,False,0.326516,0,0.034706,0.058831,0.024207,0,0.392126,NONE,0.041773,0.077748,0.014708,'West coast team tournament here we goooooooooooooo',ultimate,0.070096,7,Bot
0.048307,0.037552,0.426306,0.172248,0.053897,0.080561,0.071537,100,0.432807,0.039669,0.115626,0.029887,0.064118,0.092025,0.056936,0.549495,0.110972,0,True,False,False,False,0.279546,0,0.087115,0.042896,0.060696,0,0.567621,NONE,0.049843,0.35999,0.077244,'*Dad walks out and looks at my Jeep*',cricket,0.069333,8,Bot
0.05503,0.06938,0.540472,0.099362,0.058309,0.076538,0.069396,100,0.492511,0.070657,0.064325,0.059369,0.065494,0.055043,0.059383,0.535086,0.151501,0,True,False,False,True,0.2658,0,0.054048,0.049896,0.06431,1,0.520438,P,0.082572,0.111016,0.372321,'@grussell903 amazing',cricket,0.046249,2,Bot
